"Mean","Max","Min","Std","Index","Dataset","GroupLabel","Envelope_Min","Envelope_Max"
-0.339467759602403,-0.338850558330912,-0.340000806499943,0.000218360859959874,70,"Dataset 1","Little noise",-0.350385802600397,-0.328549716604409
-0.338516893892567,-0.338043491266605,-0.33910465781343,0.000230359509499975,71,"Dataset 1","Little noise",-0.350034869367566,-0.326998918417568
-0.337677739737783,-0.337258366378792,-0.338200927117148,0.000212864543260257,72,"Dataset 1","Little noise",-0.348320966900796,-0.32703451257477
-0.336170872495163,-0.335534356378623,-0.336690003130696,0.000261974541276159,73,"Dataset 1","Little noise",-0.349269599558971,-0.323072145431355
-0.334532759796422,-0.333851227743888,-0.335121871386038,0.000234329587246388,74,"Dataset 1","Little noise",-0.346249239158741,-0.322816280434103
-0.333362766634289,-0.332678362869873,-0.333907016939567,0.000205334579644521,75,"Dataset 1","Little noise",-0.343629495616515,-0.323096037652063
-0.332243913580696,-0.331740930083338,-0.332875979151674,0.000262471049382888,76,"Dataset 1","Little noise",-0.34536746604984,-0.319120361111552
-0.33079024536994,-0.33024260891548,-0.331375105874534,0.000238088657520511,77,"Dataset 1","Little noise",-0.342694678245966,-0.318885812493914
-0.329054041326816,-0.32842670511923,-0.329620445836669,0.000238400983241321,78,"Dataset 1","Little noise",-0.340974090488882,-0.31713399216475
-0.327802865710049,-0.327070372753833,-0.328473542651345,0.000281518958003716,79,"Dataset 1","Little noise",-0.341878813610235,-0.313726917809863
-0.325901592532558,-0.32539893712878,-0.326561270083263,0.000226733441113325,80,"Dataset 1","Little noise",-0.337238264588224,-0.314564920476892
-0.324484287487906,-0.323983455249178,-0.325333991093407,0.000248782820343288,81,"Dataset 1","Little noise",-0.33692342850507,-0.312045146470742
-0.322948166608717,-0.322306015492343,-0.323601282243358,0.000249487866175973,82,"Dataset 1","Little noise",-0.335422559917516,-0.310473773299918
-0.321425641554314,-0.320655369268335,-0.322102078685581,0.000280104187649826,83,"Dataset 1","Little noise",-0.335430850936805,-0.307420432171823
-0.319651971243339,-0.319173494010758,-0.320260681083846,0.000228730554164048,84,"Dataset 1","Little noise",-0.331088498951541,-0.308215443535137
-0.317996413769042,-0.317497889532948,-0.318528011788951,0.000229334414995961,85,"Dataset 1","Little noise",-0.32946313451884,-0.306529693019244
-0.316063173590094,-0.315661996564351,-0.316583920735016,0.000227013961082616,86,"Dataset 1","Little noise",-0.327413871644225,-0.304712475535963
-0.314484690346138,-0.313920885239407,-0.315115796448112,0.000258274677575594,87,"Dataset 1","Little noise",-0.327398424224918,-0.301570956467358
-0.313379534109755,-0.31283031451137,-0.314004489584208,0.000268837316181165,88,"Dataset 1","Little noise",-0.326821399918813,-0.299937668300697
-0.311798141788896,-0.311322347175422,-0.312482216657969,0.000235027566996529,89,"Dataset 1","Little noise",-0.323549520138722,-0.30004676343907
-0.309911833902888,-0.309182529465532,-0.310658714855118,0.000266302924017084,90,"Dataset 1","Little noise",-0.323226980103742,-0.296596687702034
-0.308460047425895,-0.307827575125526,-0.309063614347988,0.000250189691724064,91,"Dataset 1","Little noise",-0.320969532012098,-0.295950562839692
-0.306634274773186,-0.306084798961329,-0.307052157883674,0.000233205328144629,92,"Dataset 1","Little noise",-0.318294541180417,-0.294974008365955
-0.304724988014278,-0.304140455605844,-0.305366049116325,0.000266006872462638,93,"Dataset 1","Little noise",-0.31802533163741,-0.291424644391146
-0.302787539506549,-0.302201637106791,-0.303445194227269,0.000250492451644545,94,"Dataset 1","Little noise",-0.315312162088776,-0.290262916924322
-0.301176650349279,-0.300608745745928,-0.301645771598492,0.000237115256302891,95,"Dataset 1","Little noise",-0.313032413164424,-0.289320887534134
-0.299268256256234,-0.298449708785693,-0.299880664920866,0.000247062554822935,96,"Dataset 1","Little noise",-0.311621383997381,-0.286915128515087
-0.297411577772313,-0.296868973393183,-0.297919054396193,0.000226816691941279,97,"Dataset 1","Little noise",-0.308752412369377,-0.286070743175249
-0.295632272386697,-0.294993614428284,-0.296164767899016,0.000247353587271289,98,"Dataset 1","Little noise",-0.307999951750261,-0.283264593023133
-0.293628397251006,-0.293113532293681,-0.29436201598718,0.000238066303978936,99,"Dataset 1","Little noise",-0.305531712449953,-0.281725082052059
