folder_Weibull(0.0004),folder_Weibull(0.0042),folder_Weibull(0.0007),folder_Weibull(0.0015),folder_Weibull(0.0018),folder_Weibull(0.0024),folder_Weibull(0.0021),folder_Weibull(0.0039),folder_Weibull(0.0037),folder_Weibull(0.0027),folder_Weibull(0.0025),folder_Weibull(0.004),folder_Weibull(0.0045),folder_Weibull(0.0009),folder_Weibull(0.0002),folder_Weibull(0.003),folder_Weibull(0.0006),folder_Weibull(0.0035),folder_Weibull(0.0034),folder_Weibull(0.0022),folder_Weibull(0.0013),folder_Weibull(0.0047),folder_Weibull(0.0023),folder_Weibull(0.002),folder_Weibull(0.001),folder_Weibull(0.0014),folder_Weibull(0.0012),folder_Weibull(0.0016),folder_Weibull(0.0041),folder_Weibull(0.0031),folder_Weibull(0.0011),folder_Weibull(0.0029),folder_Weibull(0.0044),folder_Weibull(0.0046),folder_Weibull(0.0032),folder_Weibull(0.0019),folder_Weibull(0.0038),folder_Weibull(0.005),folder_Weibull(0.0017),folder_Weibull(0.0001),folder_Weibull(0.0003),folder_Weibull(0.0026),folder_Weibull(0.0048),folder_Weibull(0.0028),folder_Weibull(0.0005),folder_Weibull(0.0033),folder_Weibull(0.0043),folder_Weibull(0.0049),folder_Weibull(0.0036),folder_Weibull(0.0008)
-0.2015380294860834,-0.22288932805079945,-0.1994831864093279,-0.2130926301121288,-0.20205431551407796,-0.20853117515743613,-0.2100682829693709,-0.22702883165331386,-0.21866658568974795,-0.22560701609064815,-0.20326871603118413,-0.25221707905934315,-0.2335849797061507,-0.2033780488243053,-0.19950364858483513,-0.2061865299948275,-0.19861176591841492,-0.22125336482407065,-0.21801832581451902,-0.22806720478042103,-0.20343336408372828,-0.2333155679946338,-0.21808211518344295,-0.21639001483510864,-0.20264851407632123,-0.20914007877449312,-0.20506667028027725,-0.21583883237699714,-0.24142615826774008,-0.2065644474424252,-0.20400224535658062,-0.21276825339612773,-0.24414279721438845,-0.2286525267496099,-0.21885275386823685,-0.20193632338080697,-0.2211990112981097,-0.21941086014159994,-0.21138854441283694,-0.19762758991098608,-0.19931892457344041,-0.2234446828796502,-0.2172575780266093,-0.20399401392081046,-0.20118935717641795,-0.20327636207606883,-0.2118538348136999,-0.2323589135148871,-0.21580568215572746,-0.20527402812125814
-0.2003562409621156,-0.22387979353408885,-0.19834750429396222,-0.21143776648403684,-0.20060064296339405,-0.2052441068273735,-0.20965060167689295,-0.23232289596724548,-0.21754418793519453,-0.22615363874771272,-0.2001956798861247,-0.24803570483653076,-0.22957257853027405,-0.20167061248677176,-0.19851821026552746,-0.20512503108400185,-0.1976588460834564,-0.2214645830385777,-0.21714597347183773,-0.2262016470609706,-0.20140125339610918,-0.23053137475178065,-0.21546564299287482,-0.21482461840138423,-0.20340684276191454,-0.207008280383615,-0.2043334607613244,-0.21533362581722634,-0.23742659867134758,-0.20524532876375054,-0.20229017893401902,-0.21273068183306326,-0.24208173269482217,-0.22761499748247083,-0.21608664651828388,-0.20044947819780734,-0.22008501947082512,-0.22234049510109113,-0.21049794140158265,-0.19671598227522566,-0.1985201683281618,-0.22191075311529151,-0.2148869048868855,-0.20118380089310134,-0.19999261494027426,-0.20330743052190317,-0.20601152085184504,-0.22986510576885202,-0.2143891569243447,-0.20420826942678535
-0.1995360741650826,-0.22183263252759688,-0.19708596705172632,-0.20956376208062763,-0.20415376172767377,-0.20339465565048434,-0.21059758368726966,-0.23361506132845983,-0.21472258232679692,-0.22690242157927215,-0.19807175060986673,-0.2435517691606028,-0.22846906202029532,-0.2003395872013453,-0.19758937041984642,-0.20300302157751526,-0.19684595007722475,-0.22261190109734183,-0.21559587840793906,-0.2228474392737225,-0.20000541246386316,-0.2275559788796167,-0.21347815369416062,-0.21388107750133398,-0.20238764526486544,-0.2079385831293964,-0.20312205027555705,-0.21515808895000052,-0.23780925411423884,-0.20590517933973498,-0.2013781344083698,-0.21419237852338002,-0.23822857663515074,-0.22535904830443482,-0.2128820342681706,-0.1990155093737885,-0.21822028592817902,-0.2266092114730763,-0.20882153391474975,-0.1958671897787223,-0.19748731135609598,-0.22439541550031986,-0.2103097773644168,-0.20146409702205187,-0.1989230342095375,-0.20198960123789367,-0.20292335201629874,-0.22564404959043652,-0.21595862487178585,-0.20438228007848902
-0.19855675907104978,-0.2332710120128095,-0.1958409538047369,-0.21117095555980434,-0.20278689240878264,-0.20207219386622255,-0.20799685519733518,-0.2341968013961692,-0.21297034920254862,-0.2266091330999733,-0.19624212727992968,-0.24028133137707197,-0.22929744270678637,-0.19912128972927814,-0.1968824117752687,-0.19914855787433702,-0.19666123444851225,-0.22015861992437225,-0.21253243897413007,-0.2204421746563613,-0.19939093480968778,-0.23531792680161734,-0.21890431437811828,-0.2140295371599059,-0.2010326785410534,-0.20723256208830232,-0.20151879145540355,-0.2142359909642926,-0.23608510326364418,-0.203909553573021,-0.200454582842056,-0.21023580725310595,-0.2354169805732282,-0.2263646446193874,-0.21212270547317175,-0.19745658697644214,-0.21679367673983183,-0.2289045648531637,-0.20659245069758014,-0.1950270042688929,-0.19665755711652622,-0.22185244528271877,-0.21088742183551715,-0.19798171431764033,-0.1975839151151643,-0.1989963991556327,-0.2093031318860783,-0.22427175500782096,-0.21251246587561826,-0.20372663411622777
-0.19749714661821102,-0.23207100806352077,-0.19446523520999168,-0.21047150236547485,-0.20097217410366577,-0.2000167398283195,-0.20709771985548062,-0.2377432578122444,-0.2136265661104976,-0.2239194550803537,-0.19365076678521134,-0.24292983951550529,-0.2236336135409489,-0.19950675949886537,-0.1959055016133766,-0.19832579043821838,-0.19560001276749828,-0.2201036871368607,-0.20991036650938352,-0.219222254785379,-0.20001709873047457,-0.2324981688246681,-0.21619114384635713,-0.21286035628597,-0.1994163635829042,-0.20543860081627974,-0.19945663066850958,-0.2175784926323687,-0.2336129216536157,-0.20183399262001397,-0.19978491829435177,-0.21273512129116526,-0.23234135789129387,-0.2260301875225396,-0.20779500995830025,-0.1959494940888145,-0.21340672408908667,-0.2222609146748856,-0.20459549685418554,-0.19410319264689693,-0.19567390746655747,-0.2214136869220775,-0.2086765426484195,-0.1954626145355643,-0.19695147339351904,-0.19680570013806709,-0.20531386316663394,-0.22204506877116428,-0.21064504781700066,-0.20206791675770558
-0.19693506044028844,-0.23342204531911345,-0.19370569743579186,-0.20910963082280226,-0.1997128203610025,-0.19955646370746233,-0.2066366457066305,-0.23470061287827448,-0.21332286593735092,-0.22261444682239362,-0.1914718027802195,-0.24023368649295773,-0.22306597802666311,-0.19879300707020625,-0.1952699700008244,-0.2024652947423697,-0.1942391253629948,-0.21813410238253528,-0.2086118692860853,-0.2171352203849857,-0.19861170582564427,-0.22761736739791671,-0.21537626285964542,-0.21197524891454567,-0.19797795001254276,-0.20478051270722247,-0.1980371795363299,-0.21575250845070915,-0.2331589635088567,-0.20133060690995463,-0.20192532290600995,-0.21027736608676015,-0.22937614224724698,-0.22720576983999727,-0.20713342898904163,-0.19436620946245836,-0.21644410767679947,-0.22161711495621655,-0.20264305351030146,-0.19321810958368513,-0.1946768598989578,-0.22331401124457817,-0.20835717018368352,-0.19270715858416643,-0.19629466644078192,-0.19700806492684186,-0.20162472813196156,-0.2190643934798582,-0.21081576069162877,-0.20108868368748414
-0.1958428997412533,-0.2293634667565942,-0.19318471156209005,-0.20898305110427282,-0.19901364612116892,-0.19930062908606888,-0.2041332820717217,-0.2327993026041705,-0.2107893897695852,-0.22223232134928012,-0.19096055201918744,-0.23629422601307493,-0.23001705111230886,-0.19983782337138867,-0.194390729002364,-0.20018957733866524,-0.19428761190976232,-0.222173112223471,-0.20712753720569893,-0.21387279693326364,-0.197493314484933,-0.22970009339219197,-0.21288360009049448,-0.21181579479200668,-0.19661669862148423,-0.20318380886587784,-0.1981789755871895,-0.21711544427019802,-0.23140613500281845,-0.2001169363762058,-0.20079885695470195,-0.20732171255999823,-0.22771253229278002,-0.22989361716510304,-0.20729162962796754,-0.19420048273700144,-0.21860103543651532,-0.22470407690226757,-0.2035136123173358,-0.19229781578673816,-0.19420845994333022,-0.22039719714493455,-0.21335997560673467,-0.19216706688574703,-0.1951595303909836,-0.19453857998720256,-0.19622716814959223,-0.2216802666477057,-0.20740236715254368,-0.19969897782641519
-0.19485880161172237,-0.22888033555550216,-0.19166348167301553,-0.2069970370562333,-0.1981691261997453,-0.19863147832463252,-0.2039816752312902,-0.22980518352341178,-0.20860422509263493,-0.22053034261151935,-0.19006330590698958,-0.23427256293820484,-0.23227800626391237,-0.1986774428444241,-0.1937418240009417,-0.20109036631710395,-0.19347494793632006,-0.21918053585456732,-0.20438578638188493,-0.21275986217638962,-0.19729734634410895,-0.22541359942992625,-0.2108305951827506,-0.2099923983540547,-0.19520848466385776,-0.20174215022426636,-0.19629479434150554,-0.21605980174812867,-0.24015004408756893,-0.19827720235622198,-0.19922078957775008,-0.20658299603720937,-0.22236953873896823,-0.22563789424491582,-0.21308721491832205,-0.19332663341491588,-0.21959749379594995,-0.22011810491517494,-0.20124161358474488,-0.1914168280562572,-0.19325096365247763,-0.21895211497466463,-0.21596081022729713,-0.1901249643732074,-0.19435369471010408,-0.19164742259600426,-0.19710961523127907,-0.2197821803558842,-0.20492929900561246,-0.19853222416134797
-0.193955421175042,-0.22369330725294276,-0.19115587251428667,-0.2057321925521166,-0.19921583630168724,-0.19895675720882114,-0.20432205561035513,-0.22629474837172536,-0.2212443007269423,-0.21788000244267583,-0.18715413090163072,-0.23650346904394717,-0.23445538897784546,-0.19913228973993052,-0.1927861948895616,-0.20066731835374918,-0.19251445430023167,-0.2193328407373021,-0.2057925888549421,-0.21081001600916166,-0.19550755729480238,-0.22829446394509428,-0.21020494260812772,-0.21192494200775944,-0.1946837067898074,-0.20032446939868187,-0.19567033527205474,-0.21686874427137628,-0.2399559876524695,-0.19659550534099018,-0.19786341208034453,-0.20764988237592522,-0.2204785097691073,-0.22506864918947594,-0.21057876715418375,-0.19199378734271266,-0.21744480397839136,-0.21880195331840252,-0.20028193371968175,-0.19057300402336075,-0.19263617426332644,-0.21758162438624382,-0.21211407753585307,-0.18731196298746133,-0.1931235660334793,-0.19143726116793616,-0.1942719144260381,-0.21694787515606184,-0.20041926881912986,-0.19698900039497416
-0.19308840308387842,-0.22132203772032316,-0.18987798506690803,-0.20536008088366028,-0.19880306283307145,-0.19867642391695342,-0.20270976210666045,-0.22210688218244026,-0.2189697135948889,-0.21737226710155155,-0.18555850597684484,-0.23166869630892564,-0.23386591039104881,-0.19741785432162057,-0.19227883500739318,-0.19880471503093258,-0.19167545383864965,-0.21491341447870244,-0.20439556276813403,-0.2090822130825569,-0.1940095824242577,-0.22285616814961504,-0.20787751120057926,-0.2114450078120505,-0.19316898972950444,-0.19905507534532135,-0.1954920254958188,-0.21798624426181745,-0.2362167083285064,-0.19553900517268283,-0.19607999593256964,-0.20692513389264205,-0.22394930115229428,-0.22233816935260722,-0.20836069334860027,-0.1904060500007848,-0.21397114960676192,-0.21552109293997776,-0.1987620895530372,-0.1897175401259142,-0.19185315735338015,-0.22001844622248176,-0.20849722708322305,-0.18572660313630648,-0.1925291974945707,-0.1936577605392879,-0.19628579067876673,-0.21650959020427826,-0.19887431935805863,-0.19595008960215957
-0.19319387314523845,-0.2218236604751197,-0.1886328742870523,-0.20416650546490833,-0.19876110041062184,-0.19656576612294857,-0.20004120400370415,-0.21895871277430629,-0.21801850517206456,-0.2155411221616101,-0.18651786848942195,-0.22737334799582962,-0.23320478110312437,-0.1966254254445727,-0.19133054548466244,-0.20166289487819916,-0.19077710125211433,-0.21180835673402548,-0.20303617996435286,-0.20746312473623849,-0.1931285103699043,-0.22073173701802312,-0.20698935071147254,-0.20951389817931684,-0.19168113426976063,-0.19810756297616203,-0.19361256232352214,-0.2172591013128666,-0.24580829586392625,-0.19514639880457413,-0.19431214507028496,-0.20402858037938024,-0.22696457510829662,-0.2200865857066627,-0.20548503181239994,-0.195028659396304,-0.21245736267163276,-0.21109350647391142,-0.19678999695280386,-0.18884346742655767,-0.19104850888301425,-0.22320333621377983,-0.20417930207198404,-0.18334747574751373,-0.19262373999562918,-0.19077075347575984,-0.1946278381261864,-0.2137225712726913,-0.1977794839908017,-0.1946257117339684
-0.19199360887053493,-0.21868231590935092,-0.18772412708934397,-0.20243601682367335,-0.19713513953003783,-0.19553647480853426,-0.199256979979768,-0.21579574995462272,-0.2137435857281757,-0.2128401846763689,-0.1870845944968286,-0.2257957786572423,-0.2294231844331712,-0.19581889500790717,-0.19084288201282604,-0.19909675040629146,-0.1899813629208068,-0.21088269288836503,-0.20966373016478687,-0.20475857746538353,-0.1921184004702179,-0.22070435289560625,-0.20456487713842939,-0.20982602071930023,-0.19010444682735295,-0.1984456486531933,-0.1922130669193964,-0.2178892776364736,-0.25297846966754867,-0.19640174527133503,-0.1931828440528934,-0.20253583038486617,-0.2218266361636742,-0.21924334470103843,-0.20353588104323964,-0.1925504881293264,-0.208533356496184,-0.20811278742414419,-0.19651455187825168,-0.187965011911719,-0.19001796453691291,-0.22195919878046372,-0.20514687557861755,-0.18250791136980296,-0.19196306673624586,-0.18894239426136805,-0.19284560557552666,-0.2165548678390305,-0.19527898887125175,-0.19366416202977899
-0.1910190681585258,-0.21559162896770168,-0.1865457538448027,-0.20126026181399237,-0.19584564543155117,-0.19298632482140768,-0.19886988476591153,-0.21575773179013996,-0.20980291426940537,-0.2108260722852293,-0.18605902278255868,-0.22304582939387646,-0.2271221363426645,-0.19557493515532517,-0.18997197491208412,-0.19690985865351604,-0.1896351868607908,-0.2065884448244891,-0.20694777993818125,-0.20285770786515883,-0.19149913305293484,-0.21672025180498106,-0.20287371988516584,-0.20857107081989418,-0.1888033095762762,-0.19670731426130808,-0.19041596066479208,-0.21622256146400812,-0.24746645236890363,-0.19460005618930906,-0.1916194500286803,-0.19970347820718967,-0.22065246516144277,-0.21554615265458088,-0.20466165218421203,-0.19157829642901067,-0.20826251374907975,-0.21213309916167272,-0.19401078804902627,-0.18721718871806398,-0.18937837560537435,-0.2178485696594422,-0.20668889445457705,-0.18012348864670163,-0.19134899980576617,-0.1945476666608635,-0.1891155048094192,-0.21266796668988355,-0.19733690898294584,-0.19290666355074795
-0.19067900167948187,-0.21280393810928735,-0.1857074497926252,-0.19975792463290187,-0.19415484571705563,-0.19050624752151574,-0.19784137675115024,-0.21485474971851073,-0.20834199985063126,-0.2074547125836875,-0.18451309027273877,-0.22054327853310718,-0.22448293067075734,-0.19454559277014202,-0.18899173214070128,-0.19457608416092248,-0.18903811068028958,-0.20365057263973324,-0.20951260641590672,-0.20072596035042767,-0.1904824454671471,-0.21574434397978537,-0.2018555881981774,-0.2110636633471982,-0.18887859922992828,-0.19468919707213275,-0.18885491961727685,-0.21432438800382111,-0.2432514061149319,-0.19210638697543275,-0.19002428104154795,-0.20419940853841737,-0.2157748861078127,-0.21823372892937748,-0.2018080277829165,-0.18944050541877652,-0.20715311645953943,-0.21263442695306684,-0.19353069117784794,-0.18640766502166806,-0.18852934766957266,-0.21507285616630475,-0.20263665938309017,-0.17821769345786728,-0.19023409992908022,-0.19082932624347773,-0.18731066254241338,-0.21225349348284603,-0.19374284712596596,-0.19190117156953598
-0.18976742514416356,-0.21738133769257334,-0.1844170855159974,-0.2004689446963746,-0.1939180421566371,-0.19108595458377425,-0.1958128265395618,-0.2135959872167393,-0.20416225308924044,-0.20518877257116697,-0.1846899931616569,-0.2162417035448228,-0.2209142493803202,-0.19320624065649927,-0.18798281367451877,-0.195293595042794,-0.1890451260767344,-0.2045443868313401,-0.20752024624463772,-0.19936164629488892,-0.19037596927701375,-0.2114673933378899,-0.20058972419378562,-0.2095615787051597,-0.18795527058712413,-0.19398508108316634,-0.1877259998571576,-0.21174836197858796,-0.2395322176413693,-0.1908084404690712,-0.1884377597944818,-0.20077431057521708,-0.22415974401742622,-0.2217558327382699,-0.1990973728921657,-0.1872717125013016,-0.20533667600342362,-0.2172888529497004,-0.1925429751045802,-0.1855867224824857,-0.1879263159234874,-0.21489279737889383,-0.19926762853556593,-0.17693274604519035,-0.18998633606742835,-0.18773516737147347,-0.18505580393490817,-0.20676819079739875,-0.19415386360255546,-0.19272588426445367
-0.18889452692417535,-0.2217821656084156,-0.1851035071335528,-0.19885408457574852,-0.1920691599540415,-0.18876341201174465,-0.19658260221718174,-0.20983437728499474,-0.20157184948060564,-0.20358456880638287,-0.18232927070222243,-0.21476931398570887,-0.2168939340855378,-0.1916891648454332,-0.1870345083193029,-0.19622900855243133,-0.18791932098775682,-0.20085246283245947,-0.20656680461691895,-0.19696968562630826,-0.18984084180312127,-0.21188011449499966,-0.19937970091168303,-0.20820746324453143,-0.18738350134011486,-0.1930107316947138,-0.18622806898802313,-0.20941729755393737,-0.2345912242165824,-0.19006426495489662,-0.18820662544978575,-0.19924858220353545,-0.21926586039159776,-0.22036806866378228,-0.19736700533779625,-0.18567202736005015,-0.2035049499720286,-0.2203053980140443,-0.19061238467497982,-0.18471462512869355,-0.18702224651861832,-0.21227295698991935,-0.19526281889137592,-0.17710188399569762,-0.18907455983968624,-0.19252238618835749,-0.17956832475859266,-0.2042790209421738,-0.19047706007168422,-0.1935841013882172
-0.18764730435957833,-0.21891912755340248,-0.18421855406991006,-0.1973051847310534,-0.19137447260198395,-0.1889013861448878,-0.19393829599511822,-0.20579329797470025,-0.19887241964086802,-0.2064505707403968,-0.18061372871316053,-0.209775436722975,-0.21366232952568762,-0.19113064081531347,-0.1861116513508714,-0.19943531084766042,-0.18720787755768103,-0.20082566888902903,-0.20458167159936808,-0.19434219888608237,-0.18874201195408122,-0.2075387462378303,-0.19703803469231163,-0.20772945203755952,-0.18621388395344668,-0.19227557075911317,-0.18624565767663498,-0.20700757001148712,-0.23199547318461058,-0.1929118711995773,-0.18723528508696155,-0.19930398315590964,-0.21645555923063553,-0.21814285472845193,-0.1957138091075762,-0.18412804613230752,-0.20242613068234178,-0.21599732541160788,-0.18928784099894114,-0.18390574010655136,-0.18601719850995002,-0.2106757587772152,-0.1934965751744671,-0.1760656108738171,-0.1881198351767891,-0.1918359684682153,-0.18180091191049652,-0.20059853537323757,-0.19218552324982008,-0.19285370373086877
-0.18673311483556027,-0.21474238742494173,-0.18342822000343012,-0.19611484046899236,-0.1926310099670249,-0.18918176533202985,-0.19373202070463186,-0.20148690587206944,-0.19524170846761738,-0.20404633060894567,-0.17837849197605662,-0.20995238051018017,-0.21225379119870127,-0.19052672399807175,-0.18507909882548262,-0.19664941491876964,-0.18668677649777327,-0.20035709160716256,-0.20249839401243097,-0.1923561195033605,-0.18812702696322967,-0.20281836651344026,-0.1972533617918753,-0.20526992179280348,-0.18724345725979685,-0.19093310635239308,-0.185227783506312,-0.20594739221289818,-0.22926240685501892,-0.19397495058727077,-0.18547835841434362,-0.19761637356200001,-0.21488980531887994,-0.21399367834097302,-0.19562263968579782,-0.18217177218061947,-0.20179699116251293,-0.21137589868460438,-0.18866210261744054,-0.18305824196423998,-0.18539306634474964,-0.2105037815197382,-0.18735745421790567,-0.17477012850109708,-0.18707035960433138,-0.19261719391069704,-0.18724810949599932,-0.1955778375711933,-0.1925413207952959,-0.19160555326948286
