folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.1551681551164088,-0.1406413608495116,-0.14380996654435105,-0.14405826798792426,-0.13729757681196664,-0.14029539621075612
-0.15170666433041727,-0.14048635709697885,-0.1430161019929103,-0.14435250560248053,-0.1367445932748745,-0.1401434350271896
-0.1502973691595841,-0.13970067853619322,-0.14246201267398625,-0.14443002062723376,-0.13586645291646562,-0.13927417779379483
-0.14876700048967081,-0.13853933175983996,-0.14203339032273665,-0.1430972724722426,-0.13542577018616128,-0.13916259282419344
-0.15707345944474024,-0.13840709788816571,-0.14120095550939202,-0.14301610808782383,-0.1361469187006244,-0.13806534182892516
-0.1491072994510827,-0.1395158554562034,-0.14019969612180946,-0.142395185826477,-0.13568691238001787,-0.1373048166584354
-0.14169611905068258,-0.13857045425661693,-0.1393747928012544,-0.141233884370654,-0.1350006557604361,-0.1374246802911948
-0.13869608290009977,-0.13768536004504248,-0.13904863317921332,-0.14106591438980262,-0.13393476853037647,-0.1372610006433274
-0.13197213462587307,-0.1365801291966144,-0.1379327092498777,-0.14026840726834128,-0.1334548727531105,-0.13858666993740507
-0.13900781640101326,-0.1365678867960566,-0.1371896516826586,-0.1397599425176155,-0.13336139632438626,-0.13860297416963352
-0.12645350910030057,-0.13598259076843303,-0.13641056442776747,-0.13910074208275877,-0.1354294656502667,-0.13818437625023589
-0.11424342063638644,-0.13559877198773188,-0.13602980080858995,-0.1389292805159811,-0.1351691430411572,-0.13771030774241363
-0.10573339861284087,-0.1351440734982671,-0.13533298242404826,-0.13767896994651638,-0.13488699895155737,-0.13835312990374682
-0.12208363428053938,-0.13469413187172466,-0.134440243066559,-0.13696926653626507,-0.13537345137284293,-0.13776486738764132
-0.11418458525210892,-0.1339426390834867,-0.13385240886947142,-0.13704023316493624,-0.1346862310766911,-0.13695061630302646
-0.12180689766046038,-0.13350994967625407,-0.13298900295141902,-0.13651069783453498,-0.1346015233320427,-0.1370912008521838
-0.11683823765388969,-0.13279679768369398,-0.13253161356169202,-0.1360293969332505,-0.13533771570577835,-0.13643417165157673
-0.11572620356120705,-0.1325658094138517,-0.13228253794687614,-0.13533495585303817,-0.1355053705765395,-0.13740835966677234
-0.1057988809997298,-0.13198464377372487,-0.1321017254666061,-0.13536221439225046,-0.13494320031435486,-0.13720013705941234
-0.12838043229493046,-0.13205817989955937,-0.13234519370045222,-0.1351444024640899,-0.1339332472688094,-0.13708190076702645
-0.12567005360952488,-0.1310625590183504,-0.13164286635812533,-0.13477977325071128,-0.13410040791923458,-0.1385035420208146
-0.12824292858169975,-0.1305664162559167,-0.1308595467445841,-0.13433173035299334,-0.13347809429982577,-0.13865886750863324
-0.12621801542121505,-0.12999308189776493,-0.13177473048555113,-0.13393993816745442,-0.13370641599000166,-0.13908868038305916
-0.12820726477321936,-0.13132336121128732,-0.13139909752826262,-0.1331000336824699,-0.1334071541664163,-0.13845341790922297
-0.13065151198696554,-0.13044151738818013,-0.13253286141533152,-0.13342969560819395,-0.1324122187425054,-0.13758159678199966
-0.14027480952998053,-0.13098429053626343,-0.13176406348902772,-0.1326152376882632,-0.1322294717594596,-0.13663400991871819
-0.13802834740597955,-0.13070652472724922,-0.13140767780040588,-0.13225109780543357,-0.13376725753506735,-0.13597907147102556
-0.14403198171080886,-0.13162572497231134,-0.13066786427657798,-0.13291365759054924,-0.13570224124866134,-0.1360652241420898
-0.13158541214615294,-0.13069535533009088,-0.1298376046867945,-0.13250700240314722,-0.13481121023776865,-0.13615411063941113
-0.13451071835286468,-0.13083595179100535,-0.13042296555460062,-0.13256303214569037,-0.1345614165719531,-0.1353915645903584
-0.1255229072935092,-0.1303638866839794,-0.12971701271145922,-0.13146598753781402,-0.1339486799740795,-0.13510417377101802
-0.13085167728663943,-0.12988201030054408,-0.12918632450497594,-0.13125232833976075,-0.13414155932782962,-0.13595168202157978
-0.13210681908998145,-0.13006575500254564,-0.12839778773753716,-0.1314735445487844,-0.13657927100283865,-0.135370168368425
-0.13445114712230233,-0.1295509933823186,-0.129363085373022,-0.130749732458118,-0.1367822044908225,-0.13453100310095725
-0.12373118783359688,-0.12918683077769905,-0.12924314265468895,-0.13217719011646023,-0.13575727919083927,-0.13356591256035535
