folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.5858022231050313,-0.3579083357713851,-0.3543779237951225,-0.35954402441057565,-0.35530403993430726,-0.3577503036845826
-0.5999239323197438,-0.3585756320917579,-0.3552889177007832,-0.36097900234222485,-0.35517746040761083,-0.35923246310019535
-0.619487734522711,-0.3599992952615584,-0.355902450329856,-0.3616707387538203,-0.3554734085249832,-0.36028090721913025
-0.6137917995169332,-0.3614856141480902,-0.3580541059033279,-0.3620107920561823,-0.3569150009563669,-0.36031627034344704
-0.6146489753845432,-0.362771615442606,-0.3597527927074187,-0.3621285676907889,-0.35715193857337996,-0.3603632411054389
-0.6371545363022009,-0.36205715226129903,-0.3601228067783763,-0.3619467753347393,-0.3569855811946126,-0.36044777909541986
-0.6606707666785173,-0.3621305119602517,-0.3599917259084017,-0.36150516212715395,-0.357167090784494,-0.3604231109983857
-0.6465423857603712,-0.36206582843307744,-0.36025909898549374,-0.3614285540915839,-0.3568477462354013,-0.36186875318596506
-0.6425350707054139,-0.36140630364064996,-0.3605962749727447,-0.36205819317705584,-0.35654368718662716,-0.3641239525821216
-0.6409404658886244,-0.36189341564922073,-0.36016139242866374,-0.3617938083363683,-0.356338371437714,-0.362974803878136
-0.6296036297943869,-0.36095162526987673,-0.36025915260169994,-0.36121896561661204,-0.35592001556492714,-0.36315061022280337
-0.629803118502268,-0.3610909814183851,-0.35959384481696993,-0.36021682235981317,-0.356730922943315,-0.3627751066969162
-0.6213196225344254,-0.35994965252442945,-0.3588346686949041,-0.35971253002574016,-0.35553551465515065,-0.3622983312120924
-0.631991023457745,-0.3586889836759257,-0.35894842049428555,-0.35943751621309994,-0.3550250647725048,-0.36138616569016646
-0.6215669423643788,-0.3588742474239159,-0.3584312765496135,-0.36186845988924593,-0.3545253229277147,-0.35997744636586176
-0.6240655396407088,-0.35714355985100027,-0.3573445196004169,-0.3602860332485718,-0.3543747174278133,-0.3583550071148829
-0.6356568605904759,-0.35716216377229093,-0.3564365172608596,-0.36003280406134913,-0.35287173832173385,-0.3574408764430481
-0.6477399680240415,-0.3572767867633747,-0.35548726213235,-0.358847361242882,-0.35147875595863876,-0.35567166313733795
-0.6524363780314679,-0.3556209087681625,-0.35459672225691574,-0.3576669726831026,-0.35162499696982735,-0.35466640109078473
-0.6384414501379486,-0.35449647515063865,-0.3536419613418104,-0.3564599436476336,-0.3500583784904119,-0.3535050918116983
-0.6536679500682613,-0.3524120604002322,-0.35337267649130893,-0.3555733192528151,-0.3507846786570285,-0.352677798511088
-0.655745969957995,-0.3505194666379421,-0.3521721402233816,-0.3544738577260232,-0.3502590525814693,-0.35160085942362074
-0.6407265495100496,-0.34931033439790954,-0.3507769761255847,-0.3536121704655882,-0.34864810213287645,-0.34990819844784077
-0.6420739907165033,-0.3491336320285632,-0.3488615926073178,-0.35225540350001994,-0.3476728838081396,-0.3497940012324107
-0.654300732887235,-0.347719802850775,-0.34677805780747833,-0.3507631710441479,-0.3476195922148022,-0.3484557743950768
-0.6450470384750865,-0.34563531875248343,-0.34548268851442976,-0.34935425224941224,-0.3475842253090682,-0.3469162237963927
-0.6480982285384946,-0.34393217846947155,-0.3444934842845874,-0.34815518016326297,-0.3471452276039255,-0.3453865703565786
-0.6325498274283701,-0.3429024644568174,-0.34365038561794536,-0.3472312625982539,-0.3455700373393061,-0.34335418019291564
-0.6245951248797463,-0.3413265514657989,-0.342053148865062,-0.3454867357808859,-0.34357016225127623,-0.3405962979868474
