Interval_ID,Boundary_Hour,Unit_ID,On_Status,Consecutive_State_Hours
1,24,586,0,1
1,24,587,1,12
1,24,588,1,12
1,24,589,0,1
1,24,590,0,1
1,24,591,1,12
1,24,592,1,12
1,24,593,1,12
1,24,594,0,1
1,24,595,0,1
1,24,596,0,1
1,24,597,0,1
1,24,598,1,4
1,24,599,1,24
1,24,600,0,1
1,24,601,1,19
1,24,602,0,1
1,24,603,0,1
1,24,604,1,24
1,24,605,1,24
1,24,606,0,1
1,24,607,0,1
1,24,608,1,12
1,24,609,0,1
1,24,610,1,19
1,24,611,0,1
1,24,612,0,1
1,24,613,1,19
1,24,614,1,24
1,24,615,1,19
1,24,616,1,12
1,24,617,1,19
1,24,618,1,19
1,24,619,1,19
1,24,620,1,19
1,24,621,1,24
1,24,622,1,24
1,24,623,1,24
1,24,624,1,20
1,24,625,0,1
1,24,626,0,1
1,24,627,0,1
1,24,628,1,12
1,24,629,1,12
1,24,630,1,4
1,24,631,1,12
1,24,632,0,1
1,24,633,1,19
1,24,634,1,19
1,24,635,0,1
1,24,636,0,1
1,24,637,1,24
1,24,638,1,19
1,24,639,1,24
1,24,640,0,1
1,24,641,1,12
1,24,642,1,12
1,24,643,0,1
1,24,644,0,1
1,24,645,0,1
1,24,646,1,12
1,24,647,1,12
1,24,648,0,1
1,24,649,0,1
1,24,650,0,1
1,24,651,0,1
1,24,652,1,4
1,24,653,1,24
1,24,654,0,1
1,24,655,1,19
1,24,656,0,1
1,24,657,0,1
1,24,658,1,24
1,24,659,1,24
1,24,660,0,1
1,24,661,0,1
1,24,662,1,12
1,24,663,0,1
1,24,664,1,19
1,24,665,0,1
1,24,666,0,1
1,24,667,1,19
1,24,668,1,24
1,24,669,0,2
1,24,670,1,19
1,24,671,1,19
1,24,672,1,19
1,24,673,1,19
1,24,674,1,19
1,24,675,1,24
1,24,676,1,24
1,24,677,1,24
1,24,678,1,20
1,24,679,0,1
1,24,680,0,1
1,24,681,0,1
