folder_Gaussian(0.0037),folder_Gaussian(0.003),folder_Gaussian(0.0028),folder_Gaussian(0.0043),folder_Gaussian(0.0047),folder_Gaussian(0.0025),folder_Gaussian(0.0001),folder_Gaussian(0.0032),folder_Gaussian(0.0036),folder_Gaussian(0.0023),folder_Gaussian(0.0014),folder_Gaussian(0.0026),folder_Gaussian(0.0031),folder_Gaussian(0.0006),folder_Gaussian(0.0038),folder_Gaussian(0.0034),folder_Gaussian(0.0002),folder_Gaussian(0.0019),folder_Gaussian(0.0013),folder_Gaussian(0.0045),folder_Gaussian(0.0009),folder_Gaussian(0.0004),folder_Gaussian(0.0024),folder_Gaussian(0.0016),folder_Gaussian(0.005),folder_Gaussian(0.0003),folder_Gaussian(0.0039),folder_Gaussian(0.0042),folder_Gaussian(0.001),folder_Gaussian(0.0035),folder_Gaussian(0.0021),folder_Gaussian(0.0008),folder_Gaussian(0.0027),folder_Gaussian(0.0015),folder_Gaussian(0.0022),folder_Gaussian(0.0048),folder_Gaussian(0.0049),folder_Gaussian(0.0017),folder_Gaussian(0.0029),folder_Gaussian(0.0011),folder_Gaussian(0.0041),folder_Gaussian(0.0012),folder_Gaussian(0.0007),folder_Gaussian(0.0018),folder_Gaussian(0.004),folder_Gaussian(0.002),folder_Gaussian(0.0033),folder_Gaussian(0.0005),folder_Gaussian(0.0046),folder_Gaussian(0.0044)
-0.14249658783257216,-0.12516975421541696,-0.10964344848923925,-0.11164428953248148,-0.13061649028722722,-0.1154784988499289,-0.12039448688401866,-0.128150836781569,-0.11796483451980323,-0.12402327030504745,-0.12084614839587397,-0.11039302499952874,-0.12109892220929769,-0.11880056316047145,-0.1074437065520062,-0.12309881076976642,-0.12034942486917076,-0.11900583257547569,-0.11725601573609579,-0.12121266165535297,-0.11979473817911793,-0.12068343528068957,-0.11278987439926488,-0.11954381528906331,-0.1257238665764573,-0.12092359888947017,-0.12225894172031049,-0.11328468212506067,-0.11653176514948323,-0.11901121177256097,-0.12293218736038083,-0.11857419959797796,-0.11335633620754787,-0.11750327025496726,-0.1204490920050536,-0.10911575636432018,-0.130651296006262,-0.12159717152464282,-0.11834345408074512,-0.11987101909572533,-0.13301553171765618,-0.12059227411180856,-0.12430987410094603,-0.11993198410315399,-0.1383635523794276,-0.11399045154243773,-0.1202443811151283,-0.1226518925968621,-0.13964446346111917,-0.1264469154941588
-0.1408636480611098,-0.12539605518917435,-0.10702472043657531,-0.11353924835073684,-0.1292567712027563,-0.11358178476007368,-0.12031265473667335,-0.12941629266797505,-0.11675972614845125,-0.12490821234513386,-0.12092505850346102,-0.11271272719652103,-0.11963766798587663,-0.11856752310930546,-0.10897181880629886,-0.12176720280552844,-0.12017732609405439,-0.11926496616253339,-0.11708035504199628,-0.12236326336247244,-0.12023346419684955,-0.12065722208083664,-0.11344040819953462,-0.12014598499289353,-0.12757217475131205,-0.12080417616121857,-0.1231760199531021,-0.11387828059066378,-0.11572490206394552,-0.12068653338342393,-0.12519827900207084,-0.11866895752644996,-0.11131569446079383,-0.11585167027986419,-0.12124935626191086,-0.1073733514332787,-0.13168405090911184,-0.1226647660398072,-0.11826261093101648,-0.11985380880642131,-0.13307414443717444,-0.12058667277933897,-0.12412203156607107,-0.11828787418530352,-0.13733286093929167,-0.11407870836385631,-0.11922283007726561,-0.1226405005348254,-0.13979863208534613,-0.12730088465313602
-0.13850384232003715,-0.1215649444099239,-0.10666790103352193,-0.11295804455701208,-0.1281554162329073,-0.11492840595273769,-0.12012576582929235,-0.12862435488368068,-0.1175535124684775,-0.12338666345742463,-0.12152451848163941,-0.11283809831791505,-0.11826878497594656,-0.1185893390919738,-0.11002372582549567,-0.11947458028187129,-0.12004129830995863,-0.11999279870936813,-0.11660949469330369,-0.1248255855803619,-0.12008929252395069,-0.12041536817190432,-0.11379193728784828,-0.12131520964614602,-0.1278111242625385,-0.12082308975738053,-0.12314609454995093,-0.11350518975096242,-0.11542482447952691,-0.12109822310826632,-0.12576434345555415,-0.11802528827246325,-0.11181923867632855,-0.11619267343864052,-0.12098144531345299,-0.10444345146760199,-0.1309710188456908,-0.12361714669188166,-0.11949008328183648,-0.12115958389702654,-0.12903027229281838,-0.12010996469980972,-0.12392973932241383,-0.11842767238020084,-0.1358475786793713,-0.11538929059096573,-0.11897565921282281,-0.12289624618135403,-0.13952055425301785,-0.1248515948496778
-0.1377129181722991,-0.11832138295405956,-0.10511099811851783,-0.11670880224443811,-0.1263088731529845,-0.11412506042874997,-0.12008325179399627,-0.12941949703173358,-0.11287863821182534,-0.12202075648090827,-0.12104889003842616,-0.11331257751558571,-0.11884298803333128,-0.11855063563420862,-0.10758845484769865,-0.11958170881487701,-0.120015991249273,-0.11984077902023746,-0.11544007050086405,-0.1223776207856005,-0.1205737536169377,-0.12054860929537664,-0.11342004737231887,-0.12220042833286175,-0.12807801167003519,-0.12060660233335678,-0.12192042615154072,-0.11345064321964672,-0.11542320538100047,-0.12606427671503112,-0.1256745175031542,-0.11810893278347766,-0.1104514586630189,-0.11627915761480485,-0.12084341459369277,-0.10111447090339076,-0.13530158963324118,-0.12145738491522635,-0.11971374353203033,-0.12076755613092739,-0.13248405422688353,-0.11993087494433866,-0.12388985874257408,-0.11841315787505848,-0.13663216022248836,-0.11474314918056512,-0.11973821708886533,-0.12264695463963682,-0.1393551228825208,-0.12399618993701392
-0.13574678242340152,-0.11596302655609284,-0.10428572526351537,-0.1195180858575437,-0.12335213471983307,-0.1127528909429173,-0.11999857262686764,-0.12844441463225997,-0.1135533043630741,-0.12130737781610458,-0.1207781724251691,-0.11422291317697196,-0.11834998222737242,-0.11826698359303578,-0.10787836252774127,-0.11994490092024629,-0.11975264253047618,-0.11900999315679267,-0.11440480859466899,-0.12421617097302873,-0.12056051402568382,-0.12067373831157402,-0.11431538396290358,-0.12148901759072828,-0.12664324668566834,-0.12065174397640284,-0.12508178072599135,-0.11128459664208021,-0.11523579324694046,-0.1238174867881882,-0.12530542612502057,-0.11793373130765486,-0.1111942225267514,-0.11588641975410187,-0.12002681521551968,-0.10356005121880446,-0.13646369193689808,-0.12152281921119445,-0.11952414035405885,-0.12027266974359078,-0.129326400334967,-0.11989793205358298,-0.1233423184656095,-0.11718425750908404,-0.13817622662944903,-0.11438178033059344,-0.1225089835698749,-0.12252082435179697,-0.14106428510582605,-0.12492568319147822
-0.13330521029365536,-0.11414588647487528,-0.10520659681910466,-0.11880164280423411,-0.12148151501744948,-0.11417803536337318,-0.11982146950929445,-0.1255030183813124,-0.11150612582551447,-0.12169461858692715,-0.1208953223558326,-0.11217449491096781,-0.12039290123067602,-0.11806150085423232,-0.10533284326336428,-0.11746795923947335,-0.11974261896643909,-0.11870642981254859,-0.11352506038475198,-0.1236191638297833,-0.1203323315383661,-0.12021140099121191,-0.11329170560186758,-0.12160419797541394,-0.12441913705085852,-0.12046876700725362,-0.12771353786333137,-0.11015953928226145,-0.11391730907267375,-0.12446609806277173,-0.12626723614425567,-0.1179821592865074,-0.11200854612839939,-0.11608899541151779,-0.12023520989036326,-0.10596084650883641,-0.13870519721521007,-0.12211427850686714,-0.12096530988994912,-0.12011870864928792,-0.13303966812224421,-0.1203939683865418,-0.12308888711683098,-0.11775348767093502,-0.13505505723233993,-0.11423372409311545,-0.12225377210770905,-0.1223397842869994,-0.14179493031984453,-0.1270067287720624
-0.13243384373113692,-0.11639728458079533,-0.10368068133816775,-0.1183011252349765,-0.12057276007702436,-0.11513638353294194,-0.11971053135920959,-0.12586980993438673,-0.1107065522551216,-0.12142782281085365,-0.12114197977866413,-0.1122901488088451,-0.11943240351995561,-0.11784129910633512,-0.10875278378049619,-0.11826002933608835,-0.11955699737782982,-0.11851527240453741,-0.11387670258604045,-0.1249857955335531,-0.12066841097791045,-0.11977627571876731,-0.11203691017040963,-0.12047594899618716,-0.12037991173982661,-0.12029137677499792,-0.12706175162572167,-0.11405024422182879,-0.11415410809835702,-0.1251789229212308,-0.1247694117087617,-0.11776163866197242,-0.11049504842811313,-0.11650308034081934,-0.11844620599516312,-0.10895227863956433,-0.1365231779789209,-0.12383355040905976,-0.1234417105944157,-0.11988198105903711,-0.13180085284426923,-0.12013326204125646,-0.12216327069126312,-0.11593177554491102,-0.13551227796381596,-0.11367936303216697,-0.1250496418886924,-0.12218642550843135,-0.14259655912209884,-0.1229064729935028
-0.12873392069631742,-0.11579774007151482,-0.10200833569386797,-0.11966645119033512,-0.12014077676836304,-0.11489883019184788,-0.11965755461257749,-0.12792938243448582,-0.10732805304722882,-0.12152483892999676,-0.12161295127040748,-0.11293613534613424,-0.12150704886210537,-0.11764904828735163,-0.1084660718595889,-0.11915640243064322,-0.11957144485666647,-0.11805582184295059,-0.11487424596180411,-0.12539230983862015,-0.12063089308311804,-0.11980063033542246,-0.11224968189233257,-0.11978163872914699,-0.12001107047555343,-0.12004467401431064,-0.1236140419311922,-0.11134996106949142,-0.11410478066947605,-0.12367687931715629,-0.12235174925213264,-0.11792331365986002,-0.1108130393859309,-0.11634234641376676,-0.11832720275441266,-0.11091563834307745,-0.13710019320369424,-0.12219286541971584,-0.1252172804886008,-0.12063919573013399,-0.13560959627741967,-0.12046666620412712,-0.12260910043474076,-0.11522543761983993,-0.13694087336305602,-0.11281265589663603,-0.12464578095895167,-0.12198207036623421,-0.146063197313385,-0.12330794841093101
-0.12556479724666075,-0.1160412674588392,-0.10105638177672546,-0.11729478729628812,-0.11748733592668108,-0.11585122637938965,-0.11965440093469554,-0.1265440681811096,-0.10843818946679523,-0.12119053710855837,-0.12131452314434686,-0.11463245770460963,-0.12195694113928926,-0.11796769968900309,-0.10945679471028243,-0.12083903624981537,-0.11949958934514371,-0.11711827103305561,-0.11506087860122818,-0.12530482339954757,-0.12046853106387884,-0.11972929889140875,-0.11117289202376597,-0.119882420552401,-0.1203480977181994,-0.1201237612728297,-0.12275958766834986,-0.10716672390142684,-0.11387146387588969,-0.12370641682886932,-0.12258052483811156,-0.11734529396426371,-0.10899296827745852,-0.11699697500558486,-0.11795471798195725,-0.10887157907353834,-0.13114676807856285,-0.12314521502121366,-0.12499957740056354,-0.11955612018039138,-0.13656750610122892,-0.12015435159100027,-0.12181777755223784,-0.11536510151225705,-0.1320253179282995,-0.1118560110522528,-0.12383851605387211,-0.12195814459836901,-0.14481645071952282,-0.1258282529036622
-0.12465961923764997,-0.11770642523361827,-0.10287718365785611,-0.11507682262569868,-0.12246848913149813,-0.11405999654320224,-0.11953663630240795,-0.12342843480824149,-0.11120926264867133,-0.11908002015117862,-0.11972036839894634,-0.11625389467444704,-0.12041568914468813,-0.11805060231671881,-0.10976548687871887,-0.12124780719150721,-0.11943064567877176,-0.11788337895625886,-0.11523694847598799,-0.12717084304713688,-0.12139724932750058,-0.11940948208662762,-0.10851847593140361,-0.12017921648787468,-0.12201317180697017,-0.12007408131002288,-0.12501242451780403,-0.10592882356924573,-0.11368118721773492,-0.12570825621573847,-0.1226460206191338,-0.11704032700389277,-0.10898760978795545,-0.11629398787713947,-0.11609269580140506,-0.10606130772713762,-0.1280134743490165,-0.12217553753606535,-0.1261135808714384,-0.11991590074806441,-0.13500181553264598,-0.11979075677679762,-0.12186917881772741,-0.11688822989405083,-0.13365085234030505,-0.11116437479958165,-0.12193524204348055,-0.12139104923380574,-0.14671659743150442,-0.12759134401824224
-0.12176602999939824,-0.11689122555327985,-0.10281300416278853,-0.11667241840797926,-0.12239917957230763,-0.11578637197338328,-0.11946933332102326,-0.12262847022326634,-0.11064167671256607,-0.11934852186572156,-0.12068999606373651,-0.11519212576315105,-0.11995550993607715,-0.11815048995951483,-0.10863102303768793,-0.11783056768871657,-0.11924182943929676,-0.11920694409380622,-0.11602919648743062,-0.12765887278709892,-0.12132266284128233,-0.11932301490862965,-0.1068534766648221,-0.12074299332384386,-0.12171045012405955,-0.11986713666988301,-0.12498279402671406,-0.10762790503135106,-0.11407639977087608,-0.12576203983822545,-0.12267017690870513,-0.117588552007755,-0.1086874223700701,-0.11723463315527444,-0.11466523707038993,-0.10626945457838623,-0.1304282249088686,-0.12264521720483787,-0.12445940893444174,-0.11976525301020269,-0.13414895603206797,-0.1195411196270707,-0.12128059530518376,-0.11739047250127359,-0.13365444336268867,-0.11043877303704804,-0.12365358284090597,-0.12139560825636238,-0.1485517187362514,-0.12685086440734147
-0.11820763262571607,-0.11901122039450064,-0.10316176470611654,-0.11527534518961258,-0.12257822578911823,-0.11623205311206297,-0.1193449077704655,-0.12333432555185711,-0.11221522990378371,-0.11587836990427675,-0.12061757047642883,-0.1143657079859825,-0.11998680092650284,-0.1180536918911178,-0.10590678582849156,-0.11762524999512775,-0.11920465978290597,-0.118901189315892,-0.11570266160801161,-0.13144747903213208,-0.12062742349551275,-0.11915722332863223,-0.10642385857258616,-0.1219247777433449,-0.12144785806828363,-0.11957202206354589,-0.12300222007114353,-0.11049260725252,-0.11448524752620026,-0.12571144012911234,-0.12118044792159038,-0.11725368557952393,-0.10728921792303185,-0.11762074258968441,-0.1144447070834625,-0.10655248310138583,-0.12533130052944919,-0.12224211072937799,-0.12224694963277644,-0.11942619852866328,-0.13643334098341175,-0.11991641906880464,-0.1211335945624892,-0.11732378275065068,-0.1308276977302594,-0.1112074822135495,-0.12438739428723293,-0.1213445686893453,-0.14943021621808056,-0.12659261853331097
-0.11734293284911052,-0.11865104163115557,-0.10281407662497596,-0.11482564708416625,-0.12196077485033234,-0.11520126473955723,-0.11926971673656164,-0.12509199971812562,-0.1121750633356026,-0.11533299139702709,-0.12100907706463498,-0.11488574734829321,-0.11874749324618454,-0.11786141690391216,-0.10784383908619667,-0.11769467720655864,-0.11900413733598518,-0.11725223472921514,-0.11517911535616651,-0.13655373148238856,-0.12103677456019915,-0.11913002262679682,-0.1048717092223827,-0.12086529034079588,-0.117263114849628,-0.1196510000197239,-0.1212865960100672,-0.10870348230313236,-0.11432879412826358,-0.12291557671082992,-0.11865029964313395,-0.11717107420434196,-0.10821722869760235,-0.11621073162363262,-0.11430912751379156,-0.10896465010420402,-0.12915281418069674,-0.1211332147174024,-0.12154672966455361,-0.11987354428420886,-0.13628353389444262,-0.12051059999980249,-0.12108573751473987,-0.11777841503325501,-0.1281168951119972,-0.10994539919963031,-0.12467343179569981,-0.12085226463930775,-0.14677400898967932,-0.12673535799313304
-0.11849820728788595,-0.11859963817961913,-0.10191847002385462,-0.11709643689088566,-0.12200047932520627,-0.11695975177762258,-0.11915323849421312,-0.12448520346325224,-0.11082710144516941,-0.11508158912703649,-0.11970470440092919,-0.11372920459993831,-0.11872722426340264,-0.11804402994691765,-0.10892375415502789,-0.11990274985213946,-0.11884198717251562,-0.11797597914277676,-0.11505082238486482,-0.13439416496067078,-0.12139443723438902,-0.11928639015341551,-0.10436337592055864,-0.1210217329524144,-0.11361164130845436,-0.11944863841186049,-0.1208837378593787,-0.10702278562850437,-0.11464000957798022,-0.12439277928489646,-0.11985131631002365,-0.11638485911098372,-0.10692844071126358,-0.11591868681632399,-0.11505883081618899,-0.11221905705335303,-0.13019841953155534,-0.12082990396622155,-0.1236540929874409,-0.11991181791106598,-0.13339637330252457,-0.1207122725472522,-0.12106122410034224,-0.11688434770298156,-0.1266488354017421,-0.10917328321166009,-0.12480742133177239,-0.12099770561973747,-0.1422991555081259,-0.12638267824662455
-0.11552534192477658,-0.12218008443771275,-0.10400346869980355,-0.1169562121275854,-0.120001670199572,-0.11673230940463016,-0.11908328554788934,-0.1236297389931778,-0.11187489870327685,-0.11523482530169676,-0.11986082826400878,-0.1124425864064442,-0.11960426791201717,-0.11797799564513989,-0.11043422493210125,-0.11790484258002384,-0.11881506853465355,-0.11728832518482456,-0.11558600576973159,-0.13287323937824072,-0.12149445574969368,-0.11942813132252093,-0.10507949965423617,-0.12082921205756642,-0.11299168605165757,-0.11942192420394142,-0.12099598665985611,-0.10869950375073759,-0.11467034639557179,-0.12541390308061964,-0.12042378379370224,-0.11643746317950684,-0.10875981496788184,-0.1151181089545532,-0.1142083405527372,-0.11496820777669849,-0.13289981771269532,-0.12074665302960358,-0.1231395562280565,-0.11997277258419121,-0.12937616641371863,-0.12016738893248192,-0.12085700340503604,-0.11794725311788323,-0.1260534021014597,-0.11048921958924048,-0.12403996435901771,-0.12091277664379986,-0.1455456920851689,-0.12697573869899792
-0.1142889305831816,-0.11922937328033553,-0.10310538101183309,-0.11749709435122689,-0.12206202534872437,-0.1165099291139895,-0.11906916042403021,-0.12568893960017521,-0.11100156768538944,-0.11552881443549007,-0.11973234689656666,-0.1111650397117623,-0.12258032793136552,-0.11819803398424998,-0.10966071088605713,-0.1160198695682202,-0.11889198944758457,-0.1176107228443415,-0.11598671122252054,-0.13391717388731855,-0.12231855128724957,-0.11923390016675471,-0.10552503703547406,-0.12123306657440108,-0.11464493320188106,-0.11948908957164361,-0.12254713555677842,-0.10896920505486514,-0.11572817679740117,-0.12514283867998496,-0.11961337217275013,-0.1161438544109633,-0.10950995782095843,-0.11546881040040642,-0.11542068737581364,-0.11509160423710328,-0.13429562186218705,-0.12110924785181368,-0.12325640001199169,-0.1189066124758498,-0.13048104441404645,-0.11963574629138042,-0.1206923909049688,-0.11764363494732587,-0.12393430794356253,-0.1119708254256194,-0.12334274391644294,-0.12088019835817138,-0.14117734775154434,-0.12671203903065703
-0.11756147423898355,-0.11842080764786798,-0.102210485369303,-0.11779893789526491,-0.12032367171058672,-0.11559827103827999,-0.11904184952776903,-0.12492275986294693,-0.1093886613424808,-0.11696890316421799,-0.12030002917472654,-0.10817260942320545,-0.12231116135191415,-0.11800232553495711,-0.10610818497075374,-0.1165062431447724,-0.11879250881068737,-0.11900300534950949,-0.11585002167709706,-0.13306837054243345,-0.12126173673755028,-0.11902977867432751,-0.10498639196914086,-0.12199403811807961,-0.11709415840552204,-0.11929300543070173,-0.12165160110810418,-0.10983830777470965,-0.11524293518340334,-0.12604375297893206,-0.1175225041427355,-0.11647598146311598,-0.10778451509842583,-0.1158729300023576,-0.11498380878882579,-0.11570271635471448,-0.13638954892054522,-0.12088311770263699,-0.12429353232014806,-0.11868606793456568,-0.13448996401276203,-0.11947026313945389,-0.12047831436444559,-0.11797094206921059,-0.12364159779629212,-0.1129543787045518,-0.1205740218928121,-0.12069096913112055,-0.14036434697469136,-0.1229687639886998
-0.11845598314249259,-0.12007861068676794,-0.10192674696282408,-0.11743565015946161,-0.12293057867343968,-0.11674937559069452,-0.11901481947789277,-0.12635603433715129,-0.1083767002339269,-0.11543662486226515,-0.12096762524622888,-0.10894082165713379,-0.12387361512207187,-0.11867447074046682,-0.10693271877587897,-0.11809054425784835,-0.11861713100607961,-0.11678772664109395,-0.11593202020892018,-0.1333779043181203,-0.12069407445734956,-0.11885561182883057,-0.10586660686288252,-0.12160860665445723,-0.11623007431096889,-0.11896361622228885,-0.12117034206020363,-0.11266623996147991,-0.11463897821885277,-0.12521588202134046,-0.11695719909059468,-0.11529736322130583,-0.10736798234592777,-0.11667613586754949,-0.11563669310947193,-0.11851768089706327,-0.13621870037686754,-0.1209833000860991,-0.12575981734591365,-0.11863542484409609,-0.13155206044475887,-0.119277895496083,-0.12005882068731828,-0.11990177932770765,-0.12599689886636817,-0.11541167528518043,-0.12083008305808166,-0.12082332124674364,-0.141978996745989,-0.12166740136923389
