folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.23585230667642912,-0.2328213450786164,-0.23515208957142206,-0.23051163911028852
-0.23503780981971287,-0.231802701727371,-0.2355960055751491,-0.22982235979703575
-0.2349444034783102,-0.23182769477312612,-0.23519800880675074,-0.22892176676245793
-0.23532329969635865,-0.2304009400583041,-0.23492283513731077,-0.22831091890626135
-0.2339969115679555,-0.2294999483477303,-0.23372468687823286,-0.22719450465349836
-0.23318246643671833,-0.22815335491505678,-0.23403851157607417,-0.22593934531819482
-0.2323097428760752,-0.22765246156060961,-0.23342152091697824,-0.22611197884240752
-0.23158320099406268,-0.22670931759279686,-0.23251003734656298,-0.22666740317725512
-0.23080785464925263,-0.225374063554771,-0.23145541781738577,-0.22644452438044127
-0.23098613357475387,-0.22493930396734835,-0.23114398650980914,-0.225643793248209
-0.22950399171340222,-0.22351565124549488,-0.2300429066549479,-0.22434843664722795
-0.2286342969193321,-0.2219836537151347,-0.2305171941588824,-0.2242832814132595
-0.22747017766908523,-0.22102403177817836,-0.23059895933599744,-0.22272697356241994
-0.22764065247528906,-0.22054851143635537,-0.22951568795869692,-0.22173534271206358
-0.2261573792926047,-0.2192698763498012,-0.22990291174328079,-0.22035448316504838
-0.22491233498637153,-0.2179216288094397,-0.228504635994052,-0.21895995038759858
-0.22386017920151496,-0.21661135077872118,-0.22706557958492607,-0.21734137318779023
-0.22242410212560704,-0.21528374550490512,-0.2255716063303913,-0.21667426925503672
-0.22095517591773967,-0.21493712810451743,-0.22506932951959946,-0.21520103387269124
-0.21956850996608027,-0.2132164243554186,-0.2244240981908885,-0.21480596044132086
-0.2194942210013922,-0.21202695235490887,-0.222704265677995,-0.21426080713151488
-0.21983783448389768,-0.21094173528318044,-0.22142917756752592,-0.21468680657274483
-0.2195431570841135,-0.21048199885790567,-0.2199797968790849,-0.21375136967472705
-0.21799034054716163,-0.21045183084116365,-0.21882238396881282,-0.2128171722168509
-0.21652062201495823,-0.20974312911161738,-0.21749375389618641,-0.21310517818958502
-0.21546704595012145,-0.20816117129715045,-0.2179691652518988,-0.21177844198485077
-0.214951305870704,-0.20685445265249058,-0.21664750678032604,-0.2113430732595779
-0.21384210023772,-0.20549791407974777,-0.2150559547233765,-0.21048553549344945
-0.21241105344760264,-0.2038942931241197,-0.21385590411119776,-0.2100385142176241
-0.212299552506968,-0.20413950154693772,-0.21233065574136922,-0.20871246608309818
-0.21069586020381081,-0.20351440489711464,-0.2108997828731633,-0.20711060469027598
-0.20972563902309194,-0.20416061239952865,-0.20954141790029499,-0.20561572061794184
-0.20938589929861987,-0.20308903014074658,-0.20862484036669215,-0.20414408037814064
-0.20855816266063326,-0.20218491050209383,-0.2073391295858036,-0.20251161131994316
-0.20824095921339975,-0.201191051145115,-0.20705652075601205,-0.20139148131909745
-0.20735846500948024,-0.1997287561517786,-0.20544243378446647,-0.2005747174840245
-0.20624297557051752,-0.19871844690452317,-0.2039157850286924,-0.1993238154834363
-0.20667690605302044,-0.19794073267513226,-0.20264229223871155,-0.19789262028231033
-0.20607337617668597,-0.19820894683125712,-0.2008281643559336,-0.19648436291774068
-0.20421552479988747,-0.19701503155317848,-0.20039093796081198,-0.1948885569047119
-0.20320645881703966,-0.19532015349215015,-0.19997174971230217,-0.19417203212144765
-0.20168364891476473,-0.19597249086759252,-0.19855876730895045,-0.1937951764574071
-0.2004387979113641,-0.19518762711967771,-0.1978014602589247,-0.19198814703518646
-0.19872255387912363,-0.19415423286146855,-0.19619234560858242,-0.1916277665382484
-0.19762159644276522,-0.19332099314281367,-0.19585125010673804,-0.19016548800312447
-0.19619132268060668,-0.1923863234552469,-0.1968799721251271,-0.1887484198611825
-0.19519935157765897,-0.19162000230917198,-0.19640821571833564,-0.18781015133980902
-0.1944613829236429,-0.1916001207285392,-0.1960102135523642,-0.186484882895789
-0.19341230594764774,-0.19115909509575654,-0.19461156580107158,-0.18564351367928375
-0.1946498168753936,-0.19172177424742803,-0.19494251831416284,-0.18415434195684177
-0.19592799212126924,-0.190393176008922,-0.19394058122336355,-0.18548706513821436
-0.19521913747870115,-0.18975181676977548,-0.19284770161403877,-0.1845728049257832
-0.1938617881744165,-0.18942421839645637,-0.19155755930753313,-0.18379147986929364
-0.19237156694044452,-0.18813978183201885,-0.19022700510080065,-0.18298226692379319
-0.19069381439815591,-0.186859472797853,-0.1900459354763465,-0.18135546784484216
-0.19019150909498342,-0.18652151526001398,-0.18981225952539166,-0.1801391243148861
-0.19117076824501197,-0.18566203872791845,-0.18973040401607114,-0.17896275449082943
-0.1895670664257335,-0.1856859985336824,-0.18956599913127686,-0.17767654175504474
-0.18820312309640927,-0.1843206390121601,-0.18898947014014333,-0.1766144035434672
