folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.2233433533265842,-0.20186667180131812,-0.2249007664527479,-0.20104335061333437
-0.22435853785120657,-0.20157297159483534,-0.22569344461902538,-0.20021612001076527
-0.22442127552249594,-0.19915782112793362,-0.2235743723002096,-0.19830383198054552
-0.22304710589452056,-0.20070367662145824,-0.22302372208373022,-0.19535318304670551
-0.22283499680005614,-0.2012350432351311,-0.22078453113958812,-0.1947792286562803
-0.22379695382267673,-0.20204252208320883,-0.21865066090706975,-0.19378265320411883
-0.21924084541310107,-0.20239666327348743,-0.21601794195474838,-0.1908969305336191
-0.21964404154925812,-0.20310383860154085,-0.21509506498634404,-0.1878408963535172
-0.22035126650501083,-0.19929245249891278,-0.21369929398591192,-0.18703116320635568
-0.21645269253658278,-0.19962254506573474,-0.21439881237298472,-0.18574464146916672
-0.21333864057020602,-0.19925657189606216,-0.21532161106054648,-0.18151205830001504
-0.21324348031490373,-0.19713182132720308,-0.21338115172141844,-0.1794669311560251
-0.2111991030272337,-0.1963219412951101,-0.2128588197502081,-0.17731194095196745
-0.2083713371308926,-0.20306761874621035,-0.21121300291936113,-0.17437485116599288
-0.20591583374589198,-0.20074123605179392,-0.209713927773712,-0.1726781099209536
-0.20523998235563057,-0.20177409682437075,-0.20715220965749487,-0.17156875639662675
-0.20200263582518796,-0.1983333076646942,-0.20599238107981946,-0.16927898055301036
-0.2006484229904706,-0.1949809852150131,-0.20382245487031989,-0.16839934139164
-0.19993946495390527,-0.19507634914535324,-0.20199320480687394,-0.16706691762119974
-0.1975255836398758,-0.19544587858790674,-0.2004525766277075,-0.1648754848327064
-0.19567347298779597,-0.19423152226608764,-0.19894077039246663,-0.1615245266352824
-0.19618999135908616,-0.19161142712828083,-0.19841982083031326,-0.16097106509203526
-0.19520703528748917,-0.1883783412709694,-0.2015460584678256,-0.15901742701504415
-0.19231666908332223,-0.1877483897306889,-0.20092841494423655,-0.15710743020033216
-0.1922550285963343,-0.18655319515659882,-0.20804892157323082,-0.1556638570218498
-0.19135325605334672,-0.18406892693223534,-0.20883896674407354,-0.1551213458939124
-0.19083532970570544,-0.18356183802660037,-0.2077564522746484,-0.15250488065499337
-0.18693451869360142,-0.18183833061552332,-0.21274376360681643,-0.15209928523608252
-0.18478691686367665,-0.17931326424959748,-0.21023710175996257,-0.1558143446424631
-0.1822155622479458,-0.1775231840257639,-0.21064410552907475,-0.1597291555952845
-0.1785841871975254,-0.1764416340678394,-0.2099189539473283,-0.15848646433432903
-0.17767185771820146,-0.17871591719525945,-0.20862680083973018,-0.1590930197272353
-0.17580430467339578,-0.17683149161999967,-0.20778673219116178,-0.15699128002100252
-0.1764358484234838,-0.17853796789825618,-0.2059978586148917,-0.1571548218449365
-0.17684698657261044,-0.17933930128689993,-0.2061459569569015,-0.1583232287767304
-0.17687129280063996,-0.17780595716084746,-0.20500756362012681,-0.1576849944215331
-0.17470460785945405,-0.1791366555273855,-0.20989597717918962,-0.15609875281002722
-0.17597579363654547,-0.177823484227917,-0.21412185484052706,-0.15413172819595825
-0.17550128238687057,-0.17537507726820714,-0.2131817973006106,-0.15451001244437015
-0.1731140646372239,-0.17442940317394245,-0.21104365462585523,-0.15450938112667573
-0.1700580589448191,-0.171921156807842,-0.2110089595171293,-0.15211380095616125
