folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.3355818771680125,-0.3443615194776395,-0.3956032175590154,-0.3307384946761291
-0.3330175245999665,-0.3430122209743793,-0.39670946814873814,-0.329242340098894
-0.3305749168183715,-0.3431798577895561,-0.3975203013918433,-0.327370544023453
-0.3279310868244575,-0.34194917944758374,-0.3986926520869909,-0.3248055185876463
-0.32559183716210344,-0.3434026684518484,-0.3992171776447506,-0.32221312702453714
-0.3231510751229834,-0.3419266690593439,-0.39978148273494424,-0.32107279608958905
-0.3209140833780008,-0.34016206806131355,-0.40193049523880786,-0.3185427476228615
-0.31809836229722466,-0.33981476839075725,-0.402364912813039,-0.3175927236788107
-0.3164561337819291,-0.33877775245231556,-0.4037289051332118,-0.3153899799446766
-0.31415967705930675,-0.3383722316267118,-0.40432608821596394,-0.312239058303052
-0.3116550463250804,-0.3390750649970521,-0.40467538980457457,-0.3097302689555451
-0.30944093225928243,-0.3377376210289073,-0.40509897278990886,-0.30756608934661367
-0.3069042876101485,-0.3365419295331102,-0.40542305111617083,-0.3055706555001706
-0.30465620052012343,-0.3369979537821888,-0.4060571358696638,-0.30316851924808486
-0.30175479282953405,-0.3353792312001944,-0.4069577445483177,-0.30086689439626124
-0.2994531644961722,-0.3340481058460832,-0.4078219386539971,-0.29785217498155797
-0.2986675821621016,-0.3326203602703812,-0.4084810155909084,-0.29490669162285216
-0.2965320426011401,-0.3311236550461819,-0.4104172592976908,-0.2920644647124233
-0.29389054728801556,-0.329780663355549,-0.4136597972051954,-0.289847258547844
-0.29175910295868546,-0.3296380513163848,-0.41432181733443874,-0.2867441096425725
-0.28996154792620304,-0.32866734887303023,-0.41506351290790006,-0.2845187176547823
-0.2888617964546244,-0.3277328952775091,-0.41546107891414147,-0.2817518936903605
-0.2864400745134267,-0.3263959012354998,-0.41928817100522137,-0.28048659061190384
-0.2838063050189242,-0.32682261705633514,-0.4202564683388346,-0.2776708204133654
-0.2820632152652236,-0.3251579737268788,-0.4207014674686817,-0.2756361807228095
-0.279570380060952,-0.3235787726420808,-0.4220040711674201,-0.27285108541813147
-0.2771600524562842,-0.3223017397029442,-0.4223410828691182,-0.27020028988810796
-0.27623376541684763,-0.3225939755343728,-0.4225850085162637,-0.2685164279276709
-0.27525339745659916,-0.32174953459129446,-0.42307979634467296,-0.26561268678624145
-0.27367199874036485,-0.3202476038140074,-0.42389461406065265,-0.26334776876088695
-0.27096063168181117,-0.31856505720020684,-0.4253280704915013,-0.26056943233270025
-0.26955857644311687,-0.31858031962688743,-0.4257858505881071,-0.25975454654503877
-0.26774692203168693,-0.31767738592721095,-0.4266166575549842,-0.2608576133584228
-0.2654349715697787,-0.31742792673403325,-0.42746669081704164,-0.26002724323164006
-0.26290888192308354,-0.31587064761017003,-0.4279179325981939,-0.25771832673768275
-0.2601888417878465,-0.314244744250186,-0.4290530262021499,-0.2557021213701173
-0.25849306636616887,-0.31248859799522666,-0.4310208438953538,-0.2530733480903928
-0.2564404588383092,-0.31126593153063725,-0.43186985624228685,-0.2510790852744404
-0.2544133517742827,-0.3103157435543659,-0.43283944043086126,-0.2484182165023298
-0.25281498539285135,-0.3097646563585058,-0.43337118748706055,-0.24674392877798582
-0.25099202859996717,-0.3082741800948334,-0.43541552487977514,-0.24510845753733768
-0.2482254707514154,-0.3070516804894463,-0.4360957416949184,-0.24369606426968596
-0.2459315650431939,-0.30576790967183254,-0.43724415540164996,-0.24067646174570037
-0.24660353774678995,-0.30462330341517313,-0.43755791252561976,-0.23917979956355953
-0.2441637263530367,-0.3044681603571428,-0.43789156371700544,-0.23643904983644695
-0.24159904855335715,-0.3037555394476666,-0.43786386395188154,-0.23475421219626988
-0.23941469962589212,-0.30264433576878763,-0.43912483012268333,-0.23376024063971165
-0.2367154741157763,-0.3010510345651827,-0.43985813387172906,-0.23115761563623863
-0.23423447074054107,-0.2995222479709143,-0.44020331129433826,-0.2302467150851406
-0.23224838864153663,-0.29858673282177484,-0.4411955305741756,-0.2280903105820971
-0.22999602253777265,-0.2971062008114298,-0.4414116338732172,-0.2257405306144835
-0.22824155715848843,-0.2955728123607387,-0.44219185039995507,-0.22346971529243653
-0.22636752399285753,-0.2946570007924683,-0.44400193752572575,-0.22258247071412907
